tweet_id,text,user,location,date
1354232405217914885,@NYGovCuomo Here's to you and your incompetent governance for sending covid patients to nursing homes giving over 6… https://t.co/4aOwNpdKan,hankgolfer, Living in high tax state CT,2010-05-30 11:46:20
1354232404169420801,"Anybody else feel like when talking about years B.C. (before COVID)- 2017, 2018- it weirdly feels like a LONGER tim… https://t.co/LMduiRMNGs",xtrabiggg,Detroit Resurgit Cinerbus,2009-07-13 07:10:53
1354232401543757825,"MJ 1999. Been covid ready! 
🐐 https://t.co/TuFdEjrrTL",L_patt96,,2011-03-27 20:44:42
1354232383810236416,DEVELOPING: 33 newly confirmed COVID cases in PA and surrounding cities. See KFDM Facebook https://t.co/ShsKbXgYC8,kfdmnews,"Beaumont, Texas",2009-02-09 17:40:37
1354232366550503424,"The United States aims to acquire an additional 200 million doses of COVID-19 vaccines, President Joe Biden said on… https://t.co/SL4hn66Uxe",ThaiPBSWorld,"Bangkok,Thailand",2013-07-09 08:03:06
1354232363434221569,@rzkyndprdn Calling the covid to come https://t.co/ojDet9JqEW,BlueskyBlue26,Labuan Bajo,2018-11-17 14:32:32
1354232353154080776,"@JamieKay22 (2/2)

The solution is worse than the initial problem. More people will die from lockdown related thing… https://t.co/DzvUHygFGG",PB1872,London,2012-01-16 10:04:18
1354232345574825988,"A song called Grenade by @BrunoMars 

Of only we could throw grenades at politicians who still thinking how 2 rob… https://t.co/X0KeAVilSH",jezlai,United Kingdom ,2009-06-17 00:13:46
1354232316667817990,Family mourns 19-year-old Ontario teen who died of COVID-19 https://t.co/Ru6aZ1syct https://t.co/Rawz6QekkJ,CBCToronto,Toronto,2009-01-14 22:47:52
1354232310191837185,"@DrNuala @ICGPnews Twaddle.  

18,459 fewer COVID-19 tests were done in the second week of 2021 than in the first w… https://t.co/A5lPW63Zyv",patrick_tweets,,2009-06-18 13:36:59
1354232300658171906,“Common sense says that we should prioritize the most vulnerable among us and those who keep our healthcare system… https://t.co/M0UJQYBLbn,baileyaallen,CA & Boston,2015-05-06 04:08:24
1354232298015760385,"@Lee1981phillips @piersmorgan No Lee, 100,000 have died because of Covid 

https://t.co/okiQoyhKyx https://t.co/PgLT5PZhAW",Saffiya_Khan1,,2017-01-30 18:48:51
1354232296841342980,I think we can all agree that the sports blogger-turned covid data analyst hired by @RonDeSantisFL is totally objec… https://t.co/9qlHzEjJn1,BrunaLab,Hecho en Cd. Juárez / El Chuco,2009-01-29 16:04:42
1354232295755026432,@doctor_oxford Belgium and Slovenia seem to have more Covid deaths per million population than we do (… https://t.co/LvRWeXncWm,ZokaShaun,House Arrest,2019-04-03 07:27:57
1354232273357434880,"My amazing friend @monroethelizard sent me this beautiful homemade gift for my last birthday ❤️

Due COVID and the… https://t.co/I9SDjC5bYi",TheGraker,"Buenos Aires, Argentina",2018-04-27 19:37:52
1354232261697282052,"@lizbonnin Liz, late in the day, UK hospitals are trialing Covid-destroyer nasal sprays as PPE. Nitric Oxide, Chlor… https://t.co/d5MtD6gSAE",LottoSyndcate,United Kingdom/U.S.A.,2015-02-24 18:43:49
1354232257922347011,Behind the Scenes- Verge Aero Drone Light Show during Covid-19 https://t.co/B0sOyDmPS5 via @YouTube,EricMonetteIMDB,,2017-01-14 23:13:30
1354232256819208194,"An Ontario-centric article, but applicable across Canada. The author of this article argues that health equity depe… https://t.co/te1SEk8kyu",SookePocketNews,"Sooke, BC Canada",2009-02-26 21:24:23
1354232256252977155,Amazon Worker Poushawn Brown Dies After Working in COVID Testing Without... https://t.co/W63ldJjR4g via @YouTube,inspiteoffires,,2015-12-15 19:48:15
1354232254353055747,@Elizbethperkins My deepest condolences. 🙏 I lost my son in October.  Although it wasn't due to the popular pandemi… https://t.co/6haUUB21yX,lordjupiter,"Minnesota, USA",2009-12-20 00:13:44
1354232249525227520,yes，I know where the covid-19 came from. https://t.co/NRP2P5TdbM,King53509710,,2020-04-30 05:31:41
1354232226859331587,"Woman charged with killing, dismembering roommate, claiming shed left amid #COVID-19 fears https://t.co/a5415AKKuo https://t.co/pa90LbAjHf",jenkers_en,San Francisco,2015-03-19 12:47:40
1354232221247315968,@Xerox posts $US2 billion revenue hit from Covid-19. US print giant's 2020 revenue of $US7bn was down 22.5% from 20… https://t.co/jRNtqfuKeJ,SDO2,Australia,2010-05-05 10:03:49
1354232219808583683,"Dialogue re strict implementation of municipal ordinances and preventive measures against CoVid 19. 
#TeamPNP… https://t.co/6gNYv3jvnp",PNPAbraTineg3,"Tineg, Abra CAR",2020-07-08 10:11:28
1354232178494877700,"Boris Johnson Takes ""Full Responsibility"" As UK Deaths Cross 1-Lakh Mark https://t.co/6ocwNmByUw https://t.co/yximxCFeQV",KulkarniBhavika,"Haiderabad (Hasanganj), India",2017-07-06 07:51:30
1354232178356457476,"Great workshop earlier today with our staff providing information for our clients about vaccines, COVID-19 testing… https://t.co/2GLMbhi2m0",TNOtoronto,"Toronto, Ontario, Canada",2011-09-12 20:08:38
1354232167270760451,"#COVID19 vaccination will help save lives, stabilize health systems &amp; drive economic recovery, but COVID-appropriat… https://t.co/DssKm7blNz",PandavRajesh,Nepal,2013-04-27 21:27:31
1354232165798715396,Not Lovin' It: McDonald’s across the country were hit by COVID-19 outbreaks as hundreds of complaints alleged safet… https://t.co/dWDVnY9uAF,writerbarton,,2009-01-08 22:23:44
1354232151030587400,Amazon Worker Poushawn Brown Dies After Working in COVID Testing Without... https://t.co/4jpGm4JIPi via @YouTube,TheWiseDerp,,2009-03-15 18:22:18
1354232150594375684,.@Gothamist: State Prison Inmate’s Diary Details The Ordeal Of Battling COVID-19 Behind Bars https://t.co/YCf90k3kVf https://t.co/UmUHrJwBRu,LegalAidNYC,New York City,2012-09-04 18:02:57
1354232115223789571,"@AltSelenite @Zigmanfreud Masks don't work because everywhere, no matter how lax or stringent mask rules are, covid… https://t.co/wRRpuoO9hk",froggy_terries,,2020-01-03 15:14:42
1354232108617707522,Messages from the Covid Communications Unit. https://t.co/FFcZjUjDww,CeeCeeLiv,Barbados,2010-04-17 14:49:17
1354232099738271748,"Are u sure if u stay home u cannot get the covid 19. 
Who is the real lucifer.
Go and fuck with diamond sucker.… https://t.co/swXe3xsGmz",SamuelHan93,Myanmar,2018-05-04 08:33:47
1354232097536405511,"26/01/21  Covid-19:  The Great Reset

https://t.co/jnwQu7kr5k https://t.co/7mlniLUSzX",Mario___Ramirez,Monitoreo Océano-Atmósfera,2014-03-15 21:26:33
1354232091899285505,@LillyTellez @V_TrujilloM 👇 https://t.co/qJaacQgLWB COVID: Hungary fast-tracks Russian vaccine with EU approval in… https://t.co/sTPHJdUsT1,HHChemEng,México ,2012-12-19 01:08:33
1354232081002467330,@girl_agronomist @amy_japp @DynamicAgLLC @GldnHarvest #Covid acceptable https://t.co/NEgKpqqcyn,CBowlingAg,"Ohio, USA",2017-07-01 12:42:07
1354232064170545155,"#PNAThreadNews @pnagovph 

Indonesia's Covid-19 cases pass 1-M mark amid vaccination drive

 January 26, 2021, 9:01… https://t.co/tXCuBbIMEy",marredroyalty,Mindanao Philippines,2018-06-25 15:24:16
1354232057019293698,@army_bc The Covid hates the dancing... https://t.co/9Wa3GPgKto,clhscoach,"Stevens County, Wa",2013-10-30 02:37:05
1354232051583627265,"my grandma (which I live next-door to) is now scheduled to get her first covid shot tomorrow

I can actually do thi… https://t.co/2Y3jaKpwuB",wordsmith2299,"Austin, TX",2014-03-12 19:33:40
1354232040347082752,real casino's closed for covid time to go to the internet casino boys https://t.co/de7hf4y53f,lgbtqfc,Washington DC,2008-12-25 09:23:05
1354232037926871041,January 26 COVID-19 Test Results and Vaccinations; January Now Deadliest Month https://t.co/Lcn5mGNf7J https://t.co/mlapWzTVA7,RealMacroEcon,,2011-11-04 23:49:22
1354232020235415552,"No Lee, 100,000 have died because of Covid https://t.co/996QuGOcLT https://t.co/KV6wM1zp60",Saffiya_Khan1,,2017-01-30 18:48:51
1354232004049575936,"This is supposedly the list provided by ⁦@MsppOfficiel⁩ to airlines operating in #Haiti. However, I see a stark dif… https://t.co/btT4NYNK7g",Jacquiecharles,Port-au-Prince/Miami ,2008-07-09 01:05:15
1354231982301954050,@DrEricDing And are they also contagious? Or MORE contagious? I’m sick of this COVID. https://t.co/W3pb2HXlqh,OncorhynchusMyk,USA,2020-11-28 02:06:55
1354231970562150400,"@BBerghegger @heidiheather17 1) She is talking about governments response to COVID
2) Get some help moving on from… https://t.co/sZkOwLE6bO",clthorne72,"Edmonton, Alberta",2009-03-15 04:25:32
1354231963700269057,"'Mission COVID Suraksha' - India's #COVID19Vaccine 

Development Mission being spearheaded by @DBTIndia is augmenti… https://t.co/CMdTyrjO6V",Dr_rajivsaizal,"Kasauli, India",2013-08-05 07:48:40
1354231959577387008,"— Do you think that Zero-COVID strategy is the right way forward?
Christian Drosten: It would absolutely be worthwh… https://t.co/46DfFh5Sr2",JoannaTeglund,"Stockholm,  Warszawa",2011-12-17 16:48:11
1354231949833940993,Taking a Covid Test New video out now! https://t.co/6vxnmoRgcs,MackenzroGaming,"Scotland, United Kingdom",2015-05-16 19:18:01
1354231931680993280,"@DailyCaller You got the quote wrong - it should read New Yorkers to Cuomo: ""Incompetent GOVERNOR kills people.  Mo… https://t.co/tics7nTu3l",AmericanPi3141,Winterfell,2018-01-22 14:42:18
1354231931437768705,Speech: Prime Minister's statement on #Coronavirus (COVID-19): 26 January 2021 - https://t.co/c0rNM1Myqs #Covid19… https://t.co/cjmLclzSXL,Agenparl,Roma,2010-07-19 08:38:21
1354231926282977285,"Palm Beach County - HOW YOU CAN GET A COVID SHOT????? 
Publix will take appointments TOMORROW morning starting at 6… https://t.co/Cf320ilMTU",ChelseaReedFL,"Palm Beach Gardens, FL",2011-02-10 20:56:08
1354231923145646082,"Live now: 
Amazon Worker Poushawn Brown Dies After Working in COVID Testing Without... https://t.co/dWnxjJqdgR via @YouTube",sugarpantz,,2009-06-24 17:13:31
1354231922910662658,"Tweet from Comhrá Dublin @ComhraDublin
Van Morrison says #Lockdown was a very strange move and asks ""why are we not… https://t.co/RuB1N7miAE",WhoKnew37728651,FOLLOW BACK,2019-01-21 23:25:52
1354231922885603328,Golden Knights staff not coaching game due to COVID-19 precaution Source: https://t.co/s5HdJcUjFR Golden Knights ge… https://t.co/S0mQjlBWAR,hockeyaddicts,"Vancouver, BC",2009-08-11 22:12:39
1354231906703798272,"Have a fake cry @MattHancock 

Matt Hancock tearful on live TV as first Britons receive Covid vaccine https://t.co/77E3SnWQzS via @YouTube",mafunyane23,,2018-04-16 20:45:11
1354231900722884612,"The psychology behind increased QR code scanning, panic buying after Northland Covid-19 case
https://t.co/zV2FNOFiAE https://t.co/AHK0ACqlDR",1NewsNZ,New Zealand,2008-04-04 09:03:48
1354231896377593863,"@janeytee @CNN Only a small minority died with, but not of

And of those who died of Covid, in the latest week 89.9… https://t.co/CHHrQIDTTs",gordonrlove,"Central Belt, Scotland",2016-02-15 10:27:52
1354231886940413954,"Pres. Biden reinstated COVID-19 travel restrictions on most non-U.S. travelers from Brazil, Ireland, the U.K. and 2… https://t.co/2O3RZ6u3DE",ABCNewsLive,,2011-10-03 17:47:38
1354231874667864064,@vitriolkiss essay and coursework kicking my ass currently while i have minor covid symptoms https://t.co/VdtiSYTB3A,letsmegetme,♓️,2018-12-27 01:49:38
1354231864018546689,"Beware fake Covid vaccination invites, NHS warns https://t.co/nhzFqxl46z @grattongirl @TheInfluencers_… https://t.co/a0BcgBJUBz",grattonboy,London | Toulouse,2009-05-01 09:06:18
1354231861548093442,"@AllTransLivesM1 maybe not my favorite vacation place ever, but i’ve always loved san francisco. this was the last… https://t.co/dhsMYxZEEw",koritzi9,North America,2020-04-05 01:43:25
1354231856321933319,@IainMulady @PrimalPolitical Not from COVID with COVID you lunatic. You are just so wrong but you refuse to see it. https://t.co/Z1BoVBKAVL,JamieFarmery1,,2013-11-01 23:01:20
1354231852647686146,Public confidence in &amp; willingness to get the #CovidVaccine is crucial to the public health effort. Here's a roundu… https://t.co/om1wGgJT1i,WSMA_update,Seattle,2012-08-30 21:53:23
1354231850286395394,Oceandove Offers General Covid-19 Sanitization Services... https://t.co/wPRXGmZgUw,VMeetoo,Trinidad and Tobago,2015-03-08 16:59:17
1354231847937581058,President Biden announced that the federal government is working to secure 200 million more COVID-19 vaccine doses.… https://t.co/pSkSdxUikg,WNCN,North Carolina,2007-03-29 17:21:02
1354231810411143168,@LanceContreras @JPrattle @packedpinchieez @HyeMente @GTGiftBoutique @BarrySlevin @MisterEBuddy991 @BFO5O6… https://t.co/dX0BCem55b,Madd_Rez,"Ohio, USA",2020-10-24 23:01:05
1354231810180280324,Mono County Public Health COVID-19 testing scheduled for this Thursday (1/28) at the Mammoth Lakes Foundation has b… https://t.co/T6dpTM3L0Q,CountyMono,"Mammoth Lakes, CA",2020-03-13 20:29:57
1354231805956780034,@tomselliott @NYGovCuomo Cuomo totally lacking in any self awareness. Cuomo the incompetent sent covid patients to… https://t.co/5MlMzB7ZN2,hankgolfer, Living in high tax state CT,2010-05-30 11:46:20
1354231805935812608,"@HawleyMO DO YOUR JOB, stay off @FoxNews @MariaBartiromo Is not a journalist. She’s an idiot. She forgot to ask you… https://t.co/e6FyEOaMfz",maskmatter,,2020-04-18 14:24:58
1354231804245512196,"“Once COVID is over” is starting to sound a lot like “when will boruto anime get good"" https://t.co/ocHsSZK5XN",cBm__7,,2020-07-31 21:08:12
1354231795890278401,"@KREM2 So what it’s a virus &amp; it’s not going anywhere. Time to grow up &amp; move on. Oh yea there aren’t 400,000+ deat… https://t.co/aiMdqJT0ur",Patzfan5112,48°16′11″ N  117°21′57″ W,2010-08-14 15:29:10
1354231795676565504,During COVID-19 these diseases are continuing to affect over 1.5 billion people in extreme poverty. It’s time to ma… https://t.co/eQwNMsKnlR,Lexi3031,,2021-01-27 00:36:25
1354231786243461123,What Steph said ⬇️. We spoke to 85 people and surveyed another 1500+ to learn about how Covid information is shared… https://t.co/weUQut2tIU,c_pitman,Los Angeles,2011-05-30 19:52:28
1354231761719459841,"@COVID19Tracking 14 straight days of declining hospitalizations.

COVID-19 I have two words for ya..... https://t.co/KoV51LLifN",BobbyHead75,,2013-01-29 00:01:18
1354231758875549696,Sometimes really just want to resign. But knowing my company stock incentives at work will convert to cash by Febru… https://t.co/Gc5CFz1pDo,PLHIV2010QC,"National Capital Region, Repub",2017-12-19 17:44:08
1354231755054731265,"@ConceptualJames Meanwhile on the CDC website...

“Yes, you are still considered a close contact even if you were w… https://t.co/bym19wuy4U",MkayUokay,United States,2020-08-30 22:53:30
1354231753863553030,"I'm sorry, I know I shouldn't say this...but I cannot believe so many of you are going to school, to put yourselves… https://t.co/TNp0gvFgXk",TheKomradeKenny,Toronto,2020-10-11 23:52:58
1354231752915623939,@tammy_marchand @randycaswell @curly_woowoowoo @MrNoushi1 @OceanBlueWave20 @waynerothe @BoytMoezy @HoldenAndrewBl1… https://t.co/CtvWqNIiTb,extrasauce_E,,2020-02-01 04:02:05
1354231749233029120,"TCC Tuesday Tidbits - Issue 453
Covid-19 and Working Remotely
IT Security Tip #16: Make This Password Different Fro… https://t.co/tmIQ1yZq0H",TCCJvl,"Janesville, Wisconsin",2012-02-24 00:25:28
1354231742106726400,I got vaccinated today &amp; feeling great! Thanks #UCLA #covid #vaccine 💉 🦠 https://t.co/70VyqZdpYs,fdepazLA,"Los Angeles, CA",2017-09-05 05:04:51
1354231732137033735,"2nd dose ✅ 
&amp; I’M FULLY VACCINATED ‼️💉 
.
#covid_19 #covid #covidvacccine #moderna #vaccinate #stopthespread… https://t.co/xY5k5dMkKV",jessanne__,"Union, NJ",2010-07-09 03:22:55
1354231717209518081,❗️MACKENZRO GAMING❗️ -🆕 - Taking a Covid Test 💖 https://t.co/3btzDQOp9k 💖 #ClashofClans #MobileGaming #Supercell,burntbasemedia,,2019-11-22 04:50:59
1354231709068185603,I make cards for each of the patients I care for. Here are the folks I’ve cared for with COVID who have died (big s… https://t.co/8p780yIAGG,arghavan_salles,"Palo Alto, CA",2016-08-26 20:54:54
1354231700172255232,"@Jim_Jordan First, it was gonna be just fine.
Second, Trump had it very well under control.
Thirds, the risk to the… https://t.co/QDxnGeFRvl",ectgeorge,"Brooklyn, NY",2016-04-09 23:08:33
1354231663249809408,Are you eligible for the COVID-19 vaccine? Do you have questions about the vaccine itself? Our Central Iowa… https://t.co/LI7PZH4kYx,FuseDSM,"Des Moines, Iowa",2011-06-27 18:07:15
1354231656912220160,Assumptions About $2000 Stimulus Check. From the newest episode of Politickin with Eddie. #presidentbiden #stimulus… https://t.co/YaWsno3LYq,PolitickinEddie,,2019-03-05 00:51:47
1354231633218392067,@MattWolfAB @LiseGot Remember when @MattWolfAB mocked people who wanted to stop the spread of Covid (including doct… https://t.co/WvSVGxsqpb,SnowmanYeg,,2021-01-18 16:15:32
1354231626243436544,"""... no autopsy...""
The MLHU did however have to classify his death in their COVID-19 reporting Saturday. Mackie sa… https://t.co/xy1iMNkOIK",AllenS_Libertas,,2020-09-29 12:31:58
1354231622384693251,i was right. something bad happened and my grandma was going to go to hospital because of covid but in the ambulanc… https://t.co/yJZJFderxE,JuliaBandosz,England/Poland,2011-09-30 18:41:15
1354231616957247489,.@ZACConline has opened investigations into laboratories &amp; individuals accused of issuing FAKE Covid-19 certificate… https://t.co/Er5GtijKv2,EddieGore10,,2019-09-12 12:24:42
1354231615245967363,Shout out to our outstanding custodial crew at Raritan High School representing the HazletTownship Public Schools s… https://t.co/ynsBWHeK1q,RaritanSports,Raritan High School,2011-01-09 03:41:12
1354231608023404545,not my mam spending her whole birthday crying about her disabled sister’s worsening covid symptoms... the world is… https://t.co/prcHSDfJNq,stxtements,🇮🇪,2015-05-09 21:18:29
1354231605271830529,"Update on COVID in California - things are looking better.

Deaths lag, so we should expect some awful numbers in t… https://t.co/3zQWQzisGU",PeterJ_Walker,,2020-03-13 23:58:47
1354231601010536453,Three teachers died of COVID in homeboy's county this week. Children have active shooter drills on a regular basis… https://t.co/dKlf0uMcVM,Dr_Magnifico,"Georgia, USA",2009-07-07 03:17:34
1354231599521558529,Amazon Worker Poushawn Brown Dies After Working in COVID Testing Without... https://t.co/uorCVve6hv via @YouTube #BoycottAmazon #Covid_19,JJkeepitcute,"New York, NY",2014-11-16 05:33:18
1354231589752823811,Fmr. Covid Task Force Advisor: I Was Told To ‘Watch’ Dr. Birx | All In |... https://t.co/7gqwOpw0N0 via @YouTube… https://t.co/GjtTeWuKrT,CulverCityNIMBY,Culver City CA USA,2015-02-12 00:40:08
1354231576419307530,12/(25/01) COVID-19 #Peru 🇵🇪 https://t.co/gn0VoumekI,rparrawong,Sudamérica,2010-05-23 17:36:04
1354231569167347716,"10/(26/01) COVID-19 #Peru 🇵🇪 

SINADEF AL 25/01: https://t.co/EMLd4PVb2e",rparrawong,Sudamérica,2010-05-23 17:36:04
1354231567443521538,"Besides this COVID shit, this is also why I got the best quarantine body in the 915 🤤 https://t.co/LMElWPDQub",yingyangsamurai,,2010-06-07 05:54:11
1354231559675666433,8/(26/01) COVID-19 #Peru 🇵🇪 https://t.co/ovCiZ3wrnK,rparrawong,Sudamérica,2010-05-23 17:36:04
1354231555561054208,"At @CSSNYorg's #RaceForMayor Forum, @RayForMayor points to better advanced planning and tighter integration between… https://t.co/R3J5tmW3so",NYUMcSilver,"New York, NY",2012-09-13 19:13:03
1354231555179294722,7/(26/01) COVID-19 #Peru 🇵🇪 https://t.co/GhG3oS4ad5,rparrawong,Sudamérica,2010-05-23 17:36:04
1354231550179684353,6/(26/01) COVID-19 #Peru 🇵🇪 https://t.co/NB5IM2sLhX,rparrawong,Sudamérica,2010-05-23 17:36:04
1354231545461166081,5/(26/01) COVID-19 #Peru 🇵🇪 https://t.co/uFvgbKECfX,rparrawong,Sudamérica,2010-05-23 17:36:04
1354231540390260742,4/(26/01) COVID-19 #Peru 🇵🇪 https://t.co/wajFe3LQgb,rparrawong,Sudamérica,2010-05-23 17:36:04
1354231535172521989,3/(26/01) COVID-19 #Peru 🇵🇪 https://t.co/ybBmCfnbZz,rparrawong,Sudamérica,2010-05-23 17:36:04
1354231524334456834,@JoeNBC @hanna_hurley @cookcountygov Really?? Tell that to @CharlieBakerMA . SMOKERS are getting vaccinated before… https://t.co/vdVcTvtJyc,gailDrich,,2012-11-12 14:46:04
1354231523889860612,"‘I’m deeply sorry’: UK surpasses 100,000 COVID deaths - https://t.co/iSyMVYMrh3 https://t.co/gOmk1pOH9I",my234Radio,"UK, USA, Jamaica and Nigeria",2013-07-17 16:30:59
1354231515866157069,"‘I’m deeply sorry’: UK surpasses 100,000 COVID deaths - https://t.co/zepsgJMLf4 https://t.co/30fzpdZnd5",djokaymegamixer,"Lagos, Nigeria",2010-03-20 02:42:11
1354231514993627146,@SharonaMalonaB I dug into it more and found this gem of an article. Check out they got the gig:… https://t.co/vU8bDw3Chv,DennisKoch,,2009-01-06 16:23:53
1354231511877353472,"KISCO hosted a seminar in #Vietnam to highlight our new, eco-friendly and high-functioning #dyes. We also discussed… https://t.co/H5iU2o4232",KISCOChem,"Seoul, Korea",2015-02-03 17:57:12
1354231508542873600,This is a new Social gathering for Salsa Bachata Some Rumba Mambo and whatever other Latin music you can possibly t… https://t.co/UagfOpbqQ3,DjJerryO,"Delrey Beach,Florida",2009-06-11 22:56:45
1354231507875979264,"For anyone who’s not a scientist, here’s the importance of wearing a mask simplified and visualized #masks #mask… https://t.co/M09rQH8G9F",timyoungdc,"Washington, DC",2009-06-10 17:22:33
1354231480709353474,@aptcpacific announced the launch of two new micro-credential courses as part of its COVID-19 response with… https://t.co/FmWqMnvors,UNCDFPFIP,Pacific Islands,2013-07-02 03:45:12
1354231480654966785,"@AdamTGorham I’ve made some that I like and haven’t been able to share due to COVID. 

Happy to send you a couple.… https://t.co/BkSuZtL9tX",robrebooted,Bleeding pixels in the gutter.,2011-08-30 18:37:24
1354231456374140928,me faking i have covid again so i can stay at home and watch whatever the hell is happening tomorrow https://t.co/8Fc2uF5opC,shxmandalie,{she/they} lesbian // xxiii,2017-02-07 16:43:51
1354231445775126530,"This is the life

The good old days before Covid

https://t.co/wpzkC9kg0u",IamalrightJack,District 12 Panem.,2010-03-29 22:33:54
1354231436790951936,"Peru volunteer in Sinopharm vaccine trial dies of COVID-19 pneumonia, university says https://t.co/XD0rPvND8V https://t.co/1Tepdu09vV",Reuters,Around the world,2007-03-20 17:46:05
1354231432735059969,So many families have had to turn to online fundraisers like GoFundMe to pay for funerals for friends or relatives… https://t.co/g62ZCboBI7,EvainIowa,"Des Moines, IA",2012-01-01 20:32:58
1354231414863126529,"Although COVID-19 may have increased the workload of businesses all over the country, @TGC shares uplifting insight… https://t.co/9IPbBe9p5Y",BiolaCSB,"La Mirada, CA",2012-07-02 21:35:12
1354231412862439424,"Budweiser, Coke and Pepsi are among the brands sitting on the sidelines this Super Bowl, pointing to COVID-19 and t… https://t.co/LRWb88AaCE",CanadianGrocer,"Toronto, Canada",2011-10-06 19:20:54
1354231409423093761,Riley pharmacist’s worlds collide in vaccine effort - While Michael McGregory handles the logistics of COVID-19 vac… https://t.co/Int2ypvDHL,RileyChildrens,"Indianapolis, IN",2009-06-17 20:16:18
1354231409313943558,An Island First Nation says their concern for COVID is constant — but Cowichan Tribes say in the middle of an outbr… https://t.co/NyZynZz8eX,CTVNewsAlanna,"Victoria, British Columbia",2009-04-28 21:05:13
1354231408252903432,LFPH GM @BrianBehlendorf talks with @tfir_io @SwapBhartiya about how exposure notification apps COVID-Green and COV… https://t.co/waYeeHf99V,linuxfoundation,"San Francisco, CA",2008-05-08 21:46:41
1354231406134767618,"Literally my ambition in life is to play music and drink. Dance a little, travel a little so c'mon COVID. Wrap it u… https://t.co/GOdqW4FAFN",IAmJoyThompson,"Music, Musique, Muziki, 👇🏾 ",2009-06-19 16:42:12
1354231404041789441,One of the measures to me of a great song is how it sounds when someone else covers it. This multi-artist COVID cov… https://t.co/8ldbeVqSME,ron_miller,,2007-05-08 19:44:50
1354231402988974080,"REMINDER

COVID-delayed awards shows this year

I still think one of those two 3/14 shows should move again https://t.co/TvUWctdpkW",BaseballFan207,,2009-12-15 18:35:14
1354231400585519107,@caitlindelander why would you wish anyone covid  https://t.co/4OIN6rh017,iKithJimin,근데 말야 가끔 나는 내가 너무너무 미워 사실 꽤나 자주 나는 내가 너무 미워 내가 너무 미울 때 난 뚝섬에 와 ——  ࿔*:･ﾟ,2020-08-14 04:55:09
1354231372429160450,Paul Weston   This One Covid Lie Will Bring Down The British Government https://t.co/tu2nth5T08 via @YouTube,mckevett_john,,2020-01-27 23:28:54
1354231365441609731,"Just how fast is the U.S. vaccine rollout rolling? https://t.co/X44f34eIT3 
By BY LUCY TOMPKINS from NYT U.S.… https://t.co/4DLkLgkN1C",VaradeNitin, छत्तीसगढ़ ,2016-09-16 14:46:46
1354231361696124928,A state representative is kicked out of Georgia’s House chamber after refusing to be tested.… https://t.co/1gpGAOGy43,VaradeNitin, छत्तीसगढ़ ,2016-09-16 14:46:46
1354231353911328768,"So maybe if we have an election and Trudeau is removed, Covid will end, just like it appears to be in the US ? https://t.co/4KXZT4bRAC",cheryl1492,Alberta,2012-05-06 02:18:17
1354231350648328192,"I've experienced no personal COVID losses (my aunt caught it last year), but I'm just as pissed as everyone else. I… https://t.co/sNkT3sBFYl",MaxineIsATwit,Brexit Island,2010-02-20 15:42:51
1354231300673179648,They say missing someone causes insomnia. But have you ever tried being retrenched at work juring a covid 19 pandem… https://t.co/4t4ZUoXkNp,PhillipTMpyane,Pretoria South Africa,2011-10-28 09:24:25
1354231297909141505,"🚨Enviroklenz Air System's Plus, Air Purifiers Stops Traps And Kill All Covid-19 Aerosol Transmissions In All Indoor… https://t.co/0P4fp1F1uQ",stepseven7,Global. / I'm not a robot.,2009-08-08 10:37:38
1354231289805762560,Update: The @CityofCC and @NuecesCo will host a joint COVID-19 news conference Wed. at 5 PM to brief the public on… https://t.co/ub6H2plpAY,NuecesCo,"Nueces County, TX",2020-03-21 18:31:54
1354231259099144192,"Workers pack protective suits at a workshop in Fengdu County of Chongqing, southwest China, Jan. 25, 2021. The fact… https://t.co/ZpVUyeFpk0",AboutChina_,,2019-10-17 08:26:19
1354231258419617793,"Minnesota launches COVID-19 vaccine lottery for seniors - 
Senior residents in Minnesota have been given 24 hours t… https://t.co/edKl0mZam9",iWeller_health,,2012-07-31 17:55:29
1354231256351793154,The #Dutch have gone from the polder model to protest mayhem... https://t.co/lFlTfkmgHi https://t.co/HybOb1UXYg,petercook,"New Orleans, Louisiana",2008-03-12 22:41:38
1354231253625671680,"I will just say this and be straightforward. STFU. They just got into office. First, they have to tackle #Covid_19.… https://t.co/2ktOBm1Tgm",iamchanteezy,"New York, NY",2009-05-27 21:28:58
1354231247350988801,Covid Test a blow by blow account with @ClashWStyle https://t.co/cqCKkfUDPP,MackenzroGaming,"Scotland, United Kingdom",2015-05-16 19:18:01
1354231246080122880,The fact airlines are JUST NOW adding negative COVID test to traveling requirements just doesn’t make since to me. https://t.co/2uinQtX0Xp,atailoredstate,"New York, USA",2009-11-03 23:13:50
1354231211145756672,"No vaccine for teachers for at least a month ✅
Repeal mask mandate, the best protection from stopping COVID spread… https://t.co/O8yAEzGbGc",BenHubing,WI,2012-08-29 13:55:00
1354231209308647425,Suh him Neva feel seh sumt covering his mouth? Lmao that banana dun catch Covid cya bite dat😂 https://t.co/Imbkf4tQCf,tunus18,🇯🇲,2011-12-31 00:33:24
1354231206523580416,"Utah sees positive COVID-19 trends, doctors warn not to get complacent https://t.co/Mbyuk3CcAB https://t.co/825ptLtKU1",fox13,"Salt Lake City, Utah",2009-04-01 17:43:12
